episode,reward,return,sharpe,max_drawdown,num_trades
1,344.0177924356202,0.45741957468232175,1.6402313022553703,0.17575469636873636,184
2,261.22755061670574,0.21712172335319865,0.9162535904354256,0.22208854387143434,161
